snp,state,label,value
2014,0,P,6.644229659072463
2015,0,P,11.605956231188756
2016,0,P,6.005677078396644
2017,0,P,5.9720316100654
2018,0,P,8.982953635503364
2019,0,P,7.244751695860474
2020,0,P,6.844534046126963
2021,0,P,9.560046152772935
2022,1,N,3.755563292081667
2023,1,N,3.32274048698436
2024,1,N,3.4047972158351048
2025,1,N,1.6697538254865834
2026,1,N,4.106312311447432
2027,0,P,7.37879156118422
2028,1,N,0.5517130296374875
2029,1,N,8.283896801978205
2030,1,N,2.2498858398449233
2031,1,N,3.8644954017249002
2032,1,N,1.5195105545619652
2033,1,N,4.318904125217862
2034,1,N,2.956147032614089
2035,1,N,8.227674678707338
2036,1,N,1.4652947831336662
2037,1,N,1.449408796228214
2038,1,N,3.3739035455909647
2039,1,N,2.844450013059519
2040,1,N,5.402505686195314
2041,1,N,1.7828458993849192
2042,1,N,0.9458039665111606
2043,1,N,0.1411861456761767
2044,1,N,3.048998500859346
2045,1,N,1.9361490745877274
2046,1,N,2.0383043650132406
2047,1,N,2.6957731671279985
2048,1,N,3.818394878677227
2049,1,N,6.030235984066152
2050,1,N,1.8341291162026707
2051,1,N,2.8205661618073536
2052,1,N,0.6314428149342617
2053,1,N,2.4083962178739995
2054,1,N,5.581575369242273
2055,0,P,6.708926646720828
2056,0,P,8.171102275505413
2057,1,N,-2.4270261663835724
2058,1,N,6.244720410404961
2059,1,N,1.0128153353200882
2060,1,N,0.6518288349041108
2061,1,N,4.50765350032879
2062,1,N,5.607586661718136
2063,1,N,2.1397191159245144
2064,1,N,3.443733530367603
2065,1,N,0.5863650883041078
2066,1,N,1.2352437060967474
2067,1,N,3.4270607728390834
2068,1,N,1.3712926285634182
2069,1,N,4.936535708704683
2070,1,N,2.477217494264723
2071,0,P,10.213360790500728
2072,0,P,9.33984333910024
2073,0,P,7.825019313951511
2074,0,P,11.590908399229686
2075,0,P,7.151987376641702
2076,0,P,11.456330031974222
2077,0,P,7.039928594902358
2078,0,P,8.912379990281119
2079,1,N,2.1708623590635794
2080,1,N,4.246184572868981
2081,1,N,5.133169144416986
2082,1,N,1.0241521480868272
2083,1,N,1.9701393175448891
2084,1,N,2.9410510169396877
2085,1,N,0.9264511246397245
2086,1,N,5.960097134253932
2087,1,N,4.900407460765709
2088,1,N,3.569843051612856
2089,1,N,2.8706725330384444
2090,1,N,2.5707811821845303
2091,1,N,2.5016403933598035
2092,1,N,5.027755759034477
2093,1,N,2.3483995540253475
2094,1,N,2.2766386537511547
2095,1,N,1.389079345326343
2096,1,N,3.6852545824309244
2097,1,N,2.6744429501256244
2098,1,N,2.6241242396210707
2099,1,N,1.802856932867759
2100,1,N,3.4893118672598877
2101,1,N,5.2870199296856075
2102,1,N,4.037758992088057
2103,1,N,2.0908065934834252
2104,1,N,-0.32438567783754024
2105,1,N,1.0480010771594563
2106,1,N,0.5455864148139598
2107,1,N,1.3619390562822107
2108,1,N,-0.45697070202189183
2109,1,N,4.7802433103885855
2110,1,N,4.659815912171673
2111,1,N,2.9229108712614225
2112,1,N,3.523131374743161
2113,1,N,2.042830510888456
2114,1,N,2.294825199723446
2115,1,N,2.512815106380633
2116,1,N,0.6343683487190948
2117,1,N,1.1878756801127925
2118,1,N,5.867673849583667
2119,1,N,2.7559381334447997
2120,1,N,0.4837383462198841
2121,1,N,3.8883254168725014
2122,1,N,2.324878345900614
2123,1,N,0.8154168680284908
2124,1,N,4.940205659947327
2125,1,N,0.7697731709802027
2126,1,N,7.596339672327037
2127,1,N,2.5885619739681753
2128,1,N,4.409494323485985
2129,1,N,1.3213265180720224
2130,1,N,3.671536159005551
2131,1,N,2.4429379162119247
2132,1,N,3.0367511293396277
2133,1,N,3.048801413699652
2134,1,N,3.347854407892584
2135,1,N,4.377856052050887
2136,1,N,4.550292097424578
2137,1,N,1.8495948059942637
2138,1,N,-0.31817264633943276
2139,1,N,3.11252954172432
2140,0,P,6.168289863987912
2141,0,P,4.4745993846195535
2142,0,P,11.169244324819147
2143,0,P,9.612063953148674
2144,0,P,6.329006254685632
2145,1,N,5.949525933637319
2146,1,N,1.2706537582476818
2147,1,N,4.8269107452997835
2148,1,N,2.0329960229156496
2149,1,N,4.507067225586192
2150,1,N,7.2842933704768384
2151,0,P,7.394610179561062
2152,0,P,9.217651049985733
2153,0,P,10.35182487634291
2154,0,P,9.143897976089324
2155,0,P,8.672634439975871
2156,0,P,3.5891393591528784
2157,0,P,10.650202148489269
2158,0,P,7.09869081490409
2159,0,P,9.447874591927334
2160,0,P,7.453870345627608
2161,0,P,10.491843047294697
2162,0,P,9.14755286044521
2163,0,P,5.546659146506722
2164,1,N,3.9845163691204566
2165,1,N,0.23362115562935593
2166,1,N,4.047888432680551
2167,1,N,6.843999761443795
2168,1,N,2.3146615515541282
2169,1,N,4.117683175432115
2170,1,N,4.693417165578726
2171,1,N,4.51612627653155
2172,1,N,-1.6065346839121366
2173,1,N,2.0738764456957917
2174,1,N,2.6843933808712284
2175,1,N,0.7259412396791838
2176,1,N,2.3314890193921083
2177,1,N,6.095359312336722
2178,1,N,2.8116987997778606
2179,1,N,3.1614086833791686
2180,1,N,6.284512381050151
2181,1,N,4.252883748187684
2182,1,N,0.1338724291859048
2183,1,N,1.6964562755616261
2184,1,N,2.3463221370777996
2185,1,N,3.5510722505994297
2186,1,N,-1.6315670877555535
2187,1,N,2.429612601793081
2188,1,N,3.248570250057049
2189,1,N,3.6607377129681558
2190,1,N,-0.35500962183046303
2191,1,N,3.938865511295913
2192,1,N,1.707266596160683
2193,1,N,6.198245738259823
2194,1,N,1.5347524881614931
2195,1,N,0.7326823437480208
2196,1,N,-0.3090317997158074
2197,1,N,4.5273005278441225
2198,1,N,2.4523907303370183
2199,1,N,6.554586413442762
2200,0,P,9.934399015058206
2201,0,P,10.309301549138297
2202,0,P,6.00584667500112
2203,0,P,7.182486046230436
2204,0,P,8.355671653527923
2205,0,P,7.624585044034921
2206,0,P,9.721316960810798
2207,0,P,7.3468437784986556
2208,0,P,8.293083654875606
2209,0,P,4.016873052970368
2210,0,P,7.762832426007754
2211,0,P,6.065811082254196
2212,0,P,7.861196803199205
2213,0,P,6.736061859042118
2214,1,N,4.743770211567867
2215,1,N,4.381032794229739
2216,1,N,3.6547959970830743
2217,1,N,-0.08542641713003851
2218,1,N,0.8470895190804444
2219,1,N,3.4858158749256365
2220,1,N,6.5176396759815365
2221,1,N,2.7469921820092527
2222,1,N,3.3909822158772096
2223,0,P,7.9788106903388964
2224,0,P,6.01586721279023
2225,0,P,11.398058685271614
2226,0,P,5.512957130831491
2227,0,P,6.242282618038507
2228,0,P,6.561289261895176
2229,0,P,7.509616796773801
2230,0,P,9.614136308611272
2231,1,N,7.386686280406442
2232,1,N,-0.0657194488399333
2233,1,N,0.459649290169478
2234,1,N,0.775763062564248
2235,1,N,3.539156480885361
2236,1,N,3.2684524482194584
2237,1,N,2.559317619131413
2238,1,N,1.4460051774222156
2239,1,N,1.4858020022005536
2240,1,N,2.621547510051962
2241,1,N,0.08990150215804293
2242,1,N,2.5396115289534826
2243,1,N,2.309735250676302
2244,1,N,4.525198198203885
2245,1,N,0.17691910934795274
2246,1,N,1.4238778053349177
2247,1,N,3.308009449037854
2248,1,N,4.501461368303763
2249,1,N,5.298168459532951
2250,1,N,3.799523034891431
2251,1,N,2.337543073731968
2252,1,N,2.8673154135185457
2253,1,N,3.3479709450614346
2254,1,N,1.6117148439239894
2255,1,N,7.2700499478303335
2256,1,N,2.9730552477889924
2257,1,N,2.7315237009320343
2258,1,N,2.5011422160849426
2259,1,N,1.7028175428089891
2260,1,N,1.3870783083015257
2261,1,N,4.574972292449065
2262,1,N,3.805285972252893
2263,1,N,4.507824838061765
2264,1,N,3.4801480653303325
2265,1,N,0.8140073043810463
2266,1,N,1.857769619211897
2267,1,N,7.6690230814681755
2268,1,N,2.580721195535022
2269,1,N,-0.6435932367270647
2270,0,P,9.89187094058112
2271,0,P,8.20763647932205
2272,0,P,3.799928846616554
2273,0,P,8.61143752576666
2274,1,N,1.6893803550780855
2275,1,N,2.830675063935613
2276,1,N,1.609106736722434
2277,1,N,8.818091749641237
2278,1,N,3.5837499261555834
2279,1,N,1.982534250223963
2280,1,N,1.1533008077821008
2281,1,N,0.038435961224863036
2282,1,N,2.350246979208084
2283,1,N,3.5996814465581153
2284,1,N,3.7475928695079315
2285,0,P,8.811403195001667
2286,0,P,6.563473949670541
2287,0,P,5.81416524152432
2288,0,P,6.929892376759669
2289,0,P,5.988545986872411
2290,1,N,3.592434892525553
2291,0,P,6.568923964005431
2292,1,N,6.06656436756348
2293,1,N,-0.3135232470321303
2294,1,N,2.359660678924117
2295,1,N,3.5200782803148876
2296,1,N,2.594636292739477
2297,1,N,1.392206930699069
2298,1,N,0.6322490358754496
2299,1,N,6.904884297401461
2300,1,N,4.660243460469656
2301,1,N,-1.03185620709292
2302,1,N,4.384872721655716
2303,1,N,0.8557405121801325
2304,1,N,0.004942917257920509
2305,1,N,2.544171403683744
2306,1,N,7.7199545055487855
2307,1,N,4.244626534358603
2308,1,N,10.468885725224517
2309,1,N,4.337956146343465
2310,0,P,3.133839261352729
2311,0,P,11.134281524331778
2312,0,P,6.624128977320231
2313,0,P,9.268528692769156
2314,1,N,2.209622264367976
2315,1,N,2.8166513443811816
2316,1,N,4.683249116841415
2317,1,N,1.475536849209281
2318,1,N,3.5519093161000406
2319,1,N,6.447253889540275
2320,1,N,6.064288506589664
2321,0,P,5.760166209294111
2322,0,P,8.517869397651848
2323,0,P,4.729750585895303
2324,0,P,10.438637945320162
2325,0,P,3.963468401883598
2326,0,P,5.58627244842534
2327,0,P,6.6387320425758585
2328,1,N,0.2141503539620606
2329,1,N,1.450052096948246
2330,1,N,4.811615434132346
2331,1,N,5.932783581617112
2332,1,N,3.586163290856531
2333,1,N,2.37645740658322
2334,1,N,4.114074934234145
2335,1,N,0.8179496339211334
2336,1,N,2.0992248317476854
2337,1,N,3.286073629350576
2338,1,N,3.936131662058779
2339,1,N,2.870930197112113
2340,1,N,4.396814277497861
2341,1,N,3.5711208852926157
2342,1,N,2.9127111097660965
2343,1,N,4.92864155825912
2344,1,N,4.021754207293213
2345,1,N,5.4921057719732955
2346,1,N,2.7315615159174182
2347,1,N,5.0617337058871605
2348,1,N,1.0382749539044163
2349,1,N,1.9672468919213617
2350,1,N,5.015809390520454
2351,1,N,7.949054712465798
2352,1,N,0.5165616677938423
2353,1,N,4.16399080962735
2354,1,N,1.3369283202062106
2355,1,N,1.4453717339240273
2356,1,N,-1.530923365595104
2357,1,N,4.56055645579821
2358,1,N,4.335911550487074
2359,1,N,2.936574468400437
2360,1,N,3.4050387926122245
2361,1,N,1.2251315070207258
2362,1,N,2.4714317223061593
2363,1,N,0.7242693606190538
2364,1,N,3.0656725745684676
2365,1,N,4.1943091311088825
2366,1,N,5.9654299300157545
2367,1,N,0.3656501417983016
2368,1,N,4.338350362791776
2369,1,N,5.079505412539812
2370,1,N,5.353220099583122
2371,1,N,5.161852569257025
2372,1,N,4.553912660465228
2373,1,N,3.7480478934436583
2374,1,N,1.3202380735133916
2375,1,N,4.236730728193095
2376,1,N,2.8948207064347136
2377,1,N,4.052207158708768
2378,0,P,9.666923079019453
2379,0,P,7.517360278390399
2380,0,P,6.033784770548837
2381,0,P,9.090786376509072
2382,0,P,11.124219550117958
2383,0,P,7.472050273086067
2384,0,P,6.840156508220824
2385,0,P,5.285565490720491
2386,0,P,14.49798636139639
2387,0,P,7.392385732251623
2388,0,P,7.81763180848554
2389,0,P,7.744793326052323
2390,0,P,9.081163547092043
2391,0,P,4.599025092050436
2392,0,P,10.32926044390419
2393,0,P,11.199348880541418
2394,0,P,8.527036980835732
2395,0,P,4.144836528382119
2396,0,P,10.146413261563879
2397,0,P,6.045103970404714
2398,0,P,9.934750843379163
2399,0,P,5.4375870461923554
2400,0,P,8.632533265368155
2401,0,P,7.794889819605304
2402,0,P,9.103933330359794
2403,0,P,8.480861106291782
2404,0,P,8.056091825798868
2405,0,P,8.172601792872694
2406,1,N,3.4469756373326343
2407,1,N,4.807517460698664
2408,1,N,-0.6363461585744421
2409,1,N,4.91154682096147
2410,1,N,2.5186717643099605
2411,1,N,1.9217000671028248
2412,1,N,5.391926973734743
2413,1,N,2.4119019938072204
2414,1,N,5.402119093770518
2415,1,N,4.80662423721787
2416,1,N,0.48985752379100056
2417,1,N,1.3453844593344622
2418,1,N,4.89139806962381
2419,1,N,5.793057582983961
2420,1,N,2.8836449633109704
2421,1,N,3.5639960608402355
2422,1,N,1.4965122009991478
2423,1,N,5.078735484477488
2424,1,N,8.330165682197126
2425,1,N,2.2333788863548825
2426,1,N,4.60677810461628
2427,1,N,-1.271175485579736
2428,1,N,0.7379645770878782
2429,1,N,4.00708316760619
2430,1,N,3.2273642021981406
2431,1,N,0.973649872345336
2432,1,N,3.017345883236908
2433,1,N,4.022190378982592
2434,1,N,2.4289253781120994
2435,1,N,2.614629487845905
2436,1,N,5.295376532030186
2437,1,N,0.8610777669406193
2438,1,N,0.43824710854925897
2439,1,N,4.132900171435022
2440,1,N,6.122434759975293
2441,1,N,2.203665657437247
2442,1,N,1.7810129062595306
2443,1,N,0.6383307925039934
2444,1,N,3.775624786468559
2445,1,N,1.410459456128576
2446,1,N,4.310594636116969
2447,1,N,4.687823078932228
2448,1,N,5.53235349465124
2449,1,N,1.9323894428378017
2450,1,N,4.141415290664719
2451,1,N,4.258786553196618
2452,1,N,2.7631829319957255
2453,1,N,3.788149731280334
2454,1,N,2.217177749999339
2455,0,P,6.137900730440997
2456,0,P,8.504827449188513
2457,0,P,6.049021172846837
2458,0,P,5.433124898159529
2459,1,N,2.859975716257246
2460,1,N,2.494490990792413
2461,1,N,1.7945124617361423
2462,1,N,0.7823653521932319
2463,1,N,0.7390057643610066
2464,1,N,3.3167872514856773
2465,1,N,4.877583466942026
2466,1,N,4.830907750980841
2467,1,N,6.900661245612919
2468,1,N,2.972251780139648
2469,1,N,4.787197575963876
2470,0,P,4.978154235541663
2471,1,N,5.161732215572258
2472,1,N,1.0082958010251981
2473,1,N,1.6879964062861907
2474,1,N,0.24792540376889782
2475,1,N,2.1315304900022336
2476,1,N,2.032095059568789
2477,1,N,3.539437714827391
2478,1,N,0.6638825474141541
2479,0,P,6.0314467034665595
2480,0,P,12.36798886122023
2481,0,P,8.76220398569804
2482,0,P,8.455571082802711
2483,0,P,13.156055701199143
2484,0,P,9.71681814050064
2485,0,P,9.886657937169725
2486,0,P,6.489333717898694
2487,0,P,8.42538924203169
2488,0,P,7.553347462379396
2489,0,P,6.915750518921899
2490,0,P,7.816438202059707
2491,0,P,6.272068964159061
2492,0,P,4.742916074521641
2493,0,P,5.751663087238772
2494,1,N,3.506515656904232
2495,1,N,4.791642308325067
2496,1,N,0.8099290607825083
2497,1,N,2.8992653783824953
2498,1,N,1.673822787908043
2499,1,N,4.777532265409422
2500,1,N,4.429991374271285
2501,1,N,3.674773106711436
2502,1,N,2.8737695916152686
2503,1,N,3.003779316647165
2504,0,P,6.727766882607528
2505,0,P,10.150960127772464
2506,0,P,5.58928236101847
2507,1,N,3.6493173421155927
2508,0,P,7.125884902203259
2509,0,P,7.408205887094898
2510,0,P,11.133939408824993
2511,0,P,10.121304433687932
2512,0,P,8.447932884961315
2513,0,P,7.367071115176071
2514,0,P,5.687248662746759
2515,1,N,2.486928060490495
2516,1,N,5.12413314484248
2517,1,N,-2.083311713617742
2518,1,N,3.429498557061902
2519,1,N,4.236783991018676
2520,1,N,4.6948376628435335
2521,1,N,2.9103282113994644
2522,1,N,7.127990895162889
2523,1,N,2.272035120220258
2524,1,N,-0.9905779966168797
2525,1,N,2.152133741744861
2526,1,N,4.939523600746712
2527,1,N,2.7075438516181185
2528,1,N,6.581267791393811
2529,1,N,6.226374239472806
2530,1,N,3.7845689966080043
2531,1,N,3.216530569712337
2532,1,N,4.667257198039749
2533,1,N,3.004359046775029
2534,1,N,1.9398713417061522
2535,1,N,4.854942258239355
2536,1,N,3.299016987214878
2537,1,N,2.5537959092218707
2538,1,N,0.17360285714739643
2539,1,N,0.767825598675091
2540,1,N,5.128934970711912
2541,1,N,4.698194601015599
2542,1,N,3.025706634128672
2543,1,N,1.2048819714216301
2544,1,N,2.977295483417006
2545,1,N,0.51563747774131
2546,1,N,1.2765054688441895
2547,1,N,3.4615797377154864
2548,1,N,2.3761114924475017
2549,1,N,7.776812761464693
2550,1,N,3.7530423315744947
2551,1,N,3.1774539264802026
2552,1,N,7.5040990207318385
2553,1,N,2.573953008798005
2554,1,N,3.3268512909605485
2555,1,N,1.9108354472987963
2556,1,N,4.368831670405108
2557,1,N,2.042672326685941
2558,1,N,4.8344453176680915
2559,1,N,2.764664085197009
2560,1,N,4.2684945183482945
2561,1,N,1.5070620606244258
2562,1,N,2.2845328335371127
2563,1,N,2.9660802314863464
2564,1,N,1.5828908190826836
2565,1,N,2.726102618214418
2566,1,N,1.7729803772726176
2567,1,N,-0.3667600791897474
2568,1,N,6.9372086107228945
2569,1,N,3.5491166030556567
2570,1,N,1.9443618736366037
2571,1,N,4.066371772164327
2572,1,N,2.444135826558254
2573,1,N,3.32085828952063
2574,1,N,2.558653739205269
2575,1,N,6.856368356930144
2576,1,N,4.335537907085147
2577,1,N,3.094743973015693
2578,1,N,2.0800812717225177
2579,1,N,1.355836016446072
2580,1,N,3.6884884093757906
2581,1,N,3.0722553868695823
2582,1,N,5.052253198662413
2583,1,N,2.820264530185685
2584,1,N,2.5512955854143438
2585,0,P,9.644473189694356
2586,0,P,11.646261784420696
2587,1,N,3.3826626865591756
2588,1,N,3.6264701896073133
2589,1,N,-1.4546433053492738
2590,1,N,3.4031749203985266
2591,1,N,5.4049280247116815
2592,1,N,2.136806777100304
2593,1,N,3.7218362591871825
2594,1,N,5.291821014929914
2595,1,N,1.5414442794396497
2596,1,N,4.323263281831318
2597,1,N,1.937433001741448
2598,1,N,3.7080703647706548
2599,1,N,2.07454343178189
2600,1,N,1.9588040849852308
2601,1,N,5.065196704641974
2602,1,N,0.43487041759346345
2603,1,N,-0.5690662946430298
2604,1,N,0.536107174679203
2605,1,N,2.2792249406340583
2606,1,N,3.339042025910894
2607,0,P,8.822655065215917
2608,0,P,9.371850414724792
2609,1,N,4.67323759876112
2610,1,N,2.715661872982285
2611,1,N,2.9406761414430274
2612,1,N,1.8601662134668513
2613,1,N,3.9334782294488773
2614,1,N,0.5377513676745425
2615,1,N,5.74163718640207
2616,1,N,1.8691422425529485
2617,1,N,2.1088623968064244
2618,1,N,2.38865013146766
2619,1,N,-0.42147019458633483
2620,1,N,5.176017863664122
2621,1,N,4.612639499233881
2622,1,N,5.592021930063256
2623,1,N,2.6097871735809024
2624,1,N,3.2273407419789413
2625,1,N,-2.1418596611369356
2626,1,N,3.479674972020546
2627,1,N,1.7701315307905252
2628,1,N,4.468708137304939
2629,1,N,2.1817598963949827
2630,1,N,0.13160486343007527
2631,1,N,-0.16314103673114522
2632,1,N,3.737676061797426
2633,1,N,1.522337916661916
2634,1,N,5.610169407558461
2635,0,P,7.486181398487117
2636,1,N,1.4891305354924895
2637,1,N,1.6729202058961004
2638,1,N,2.830711758295004
2639,1,N,2.8394390626378456
2640,1,N,4.135121564165102
2641,1,N,1.4822119753596148
2642,1,N,1.5869970246646268
2643,1,N,3.173780610607781
2644,1,N,7.3917029730100205
2645,1,N,0.3882576905968165
2646,1,N,3.585906417112076
2647,1,N,4.973406305261137
2648,1,N,2.106643084924139
2649,1,N,1.4595785455254378
2650,1,N,3.4325781883258975
2651,0,P,7.168651035103062
2652,0,P,7.463246778305485
2653,0,P,9.187329118975015
2654,0,P,7.504659257743479
2655,0,P,5.75920052954462
2656,0,P,7.59980723405047
2657,0,P,9.02291963472105
2658,0,P,9.615777126341849
2659,0,P,5.38415913357198
2660,0,P,9.199257116850527
2661,0,P,9.904815045776765
2662,0,P,9.477326957625603
2663,0,P,8.44248179335481
2664,0,P,11.110169186621027
2665,1,N,5.880107785703093
2666,1,N,3.7734505463810164
2667,1,N,4.022392593305763
2668,1,N,4.864687479898935
2669,1,N,2.377110101493321
2670,1,N,3.3715047211387943
2671,1,N,6.7803052579297995
2672,1,N,2.1482647779354367
2673,1,N,1.7269438381607314
2674,1,N,2.1856941943801265
2675,1,N,3.152765123164594
2676,1,N,4.879551806219648
2677,1,N,2.8862020346580515
2678,1,N,4.725319422299092
2679,1,N,1.3589018945066247
2680,1,N,5.83359433138537
2681,1,N,5.56093810654817
2682,1,N,4.478713991171142
2683,1,N,5.752988189743359
2684,1,N,2.13184645429443
2685,1,N,4.76702141242498
2686,1,N,1.5929930025444798
2687,1,N,2.9924224983323318
2688,1,N,0.4974541327368347
2689,1,N,3.824261434498551
2690,1,N,-0.22846753043489398
2691,1,N,4.966195163560026
2692,1,N,1.9311028797637233
2693,1,N,5.330517566465979
2694,1,N,3.6603647297930637
2695,1,N,1.965639407010545
2696,1,N,5.586850707984466
2697,1,N,1.6838606844092836
2698,1,N,7.543024153066507
2699,1,N,-0.4753101244351918
2700,1,N,3.9725646338883185
2701,1,N,4.316007483208974
2702,1,N,2.7381966340084136
2703,1,N,3.2707122876894617
2704,1,N,-1.3306197095316303
2705,1,N,6.058593268625668
2706,1,N,8.49486050065152
2707,1,N,2.507415078023998
2708,1,N,-1.6669253028121682
2709,1,N,3.381989461596749
2710,1,N,2.7234428525766523
2711,1,N,4.902494668996402
2712,1,N,0.2825303468273579
2713,1,N,3.9417454333007074
2714,1,N,1.9927353668438323
2715,1,N,-0.5228693457989793
2716,1,N,0.5147973314163705
2717,1,N,8.691009315096693
2718,1,N,1.1494616076009494
2719,1,N,-0.7720413561520787
2720,1,N,2.553447904911166
2721,1,N,1.4666429162125854
2722,1,N,6.260552600931781
2723,1,N,7.000074863319673
2724,1,N,3.271512097656797
2725,1,N,2.837465478065448
2726,1,N,5.644420714990939
2727,1,N,3.253112041170411
2728,1,N,4.662060123778117
2729,1,N,3.9535620074042197
2730,1,N,4.211449439017376
2731,1,N,2.044051508436127
2732,1,N,-0.1096192545958159
2733,1,N,2.7068154891096214
2734,1,N,1.3145927835162132
2735,1,N,0.20053177088986907
2736,1,N,-0.06244655286583045
2737,1,N,1.1524796224262994
2738,1,N,0.27025039602700796
2739,1,N,1.9845100199457952
2740,1,N,1.246862059648944
2741,1,N,5.027457305648557
2742,1,N,1.849984752027031
2743,1,N,4.374364072541687
2744,1,N,3.69666986400029
2745,1,N,2.001337991459949
2746,1,N,4.2549833916318285
2747,1,N,-2.1080761348730697
2748,1,N,1.572983844372496
2749,1,N,6.47339231714027
2750,1,N,4.93754102604597
2751,1,N,4.224163057465622
2752,1,N,6.480181763180981
2753,1,N,4.743661819925021
2754,1,N,1.558941627350864
2755,1,N,3.173261219575119
2756,1,N,3.3421560355183355
2757,0,P,11.700680458727323
2758,0,P,4.828554236151271
2759,0,P,4.838957048972121
2760,0,P,5.369021518489464
2761,0,P,6.889104967295332
2762,0,P,7.928141476327104
2763,0,P,7.409799278767858
2764,0,P,6.674855665274518
2765,0,P,7.183918068868922
2766,0,P,5.8165785347975785
2767,0,P,6.469401931309024
2768,0,P,7.499423048648624
2769,1,N,5.3737256952611645
2770,1,N,1.2931731642406903
2771,1,N,6.350594019693739
2772,1,N,3.841142292372446
2773,1,N,3.6307736190305886
2774,1,N,5.585702661274553
2775,1,N,0.8686408491524635
2776,1,N,4.493310986526362
2777,1,N,3.537768912512292
2778,1,N,3.511571641942904
2779,1,N,-0.3348740222138211
2780,1,N,2.780720387061805
2781,1,N,2.900018247616468
2782,1,N,4.363025960005818
2783,1,N,1.8977641791301478
2784,1,N,2.9352084970578898
2785,1,N,3.72370687169927
2786,1,N,2.4181290997923703
2787,1,N,1.5812452589109496
2788,1,N,4.862376347540716
2789,1,N,9.463646675423655
2790,1,N,2.9234161384361492
2791,1,N,3.652151945595109
2792,1,N,2.173400485409255
2793,1,N,0.5371598808896056
2794,1,N,3.9009719141574264
2795,1,N,3.8846111385904183
2796,1,N,1.6963330303566653
2797,1,N,-0.26225234745624926
2798,1,N,5.0610497329154995
2799,1,N,3.8098214032173976
2800,1,N,1.7071132398743667
2801,1,N,0.9937686274094379
2802,1,N,1.9173652392384994
2803,1,N,2.265445838612005
2804,0,P,9.035095969076993
2805,1,N,5.364124004406848
2806,1,N,1.347724183580061
2807,0,P,9.755448783936895
2808,0,P,10.489641381917334
2809,0,P,10.218107475236835
2810,0,P,6.661979726854684
2811,0,P,7.958841855754379
2812,0,P,7.616506663361599
2813,0,P,5.726142990255589
2814,0,P,7.113819111351221
2815,0,P,5.784129498516396
2816,0,P,9.0600206715938
2817,0,P,7.501495579529003
2818,0,P,8.4646939377078
2819,1,N,5.755450141756371
2820,1,N,0.004642730660370464
2821,1,N,1.7280091223640277
2822,1,N,5.302516347548682
2823,0,P,7.655587510238909
2824,0,P,9.000471090211034
2825,0,P,9.338363429841014
2826,0,P,5.283405635985357
2827,0,P,10.110223193521808
2828,0,P,8.687538446573619
2829,0,P,10.236367559243785
2830,1,N,2.1712500474658785
2831,1,N,2.675282337625084
2832,1,N,4.521193386822085
2833,1,N,3.2046458176179056
2834,1,N,4.003438386512267
2835,1,N,0.47231919650816767
2836,1,N,1.9783822940701883
2837,1,N,1.254474021324166
2838,1,N,5.319240668193843
2839,1,N,1.4649376917283805
2840,1,N,2.7614089904465495
2841,1,N,2.456789072515903
2842,1,N,2.6794935358234033
2843,1,N,4.4411669109019565
2844,1,N,6.038104452135737
2845,1,N,4.862279598775616
2846,1,N,2.661540629698832
2847,1,N,4.883781833871391
2848,1,N,7.9438451158197925
2849,1,N,5.301804046529581
2850,1,N,1.1429260940312873
2851,1,N,4.351654565287513
2852,1,N,2.995676033953401
2853,1,N,-0.8163289611734292
2854,1,N,1.0470240878760302
2855,1,N,3.413020885111484
2856,1,N,3.0623354497914184
2857,1,N,0.8660253693187578
2858,1,N,3.9259179320769597
2859,1,N,1.33806729967863
2860,1,N,2.320326678840334
2861,1,N,0.7246211746421101
2862,1,N,3.290683020332823
2863,1,N,1.6203579955253768
2864,0,P,9.918377240790859
2865,0,P,9.889609989669713
2866,0,P,8.51771451865895
2867,1,N,1.039694694808552
2868,1,N,3.5604946813826377
2869,1,N,2.967864186437876
2870,1,N,2.496987829172803
2871,1,N,2.69569313619854
2872,0,P,5.778330571034435
2873,0,P,4.53722795637651
2874,0,P,10.837919984797018
2875,0,P,9.737103089585439
2876,0,P,6.808062682460959
2877,1,N,5.781851463048226
2878,1,N,2.7631365098880116
2879,1,N,3.0675949579714716
2880,1,N,3.6949166433388902
2881,1,N,1.2743415448612638
2882,1,N,-0.016771092077104033
2883,1,N,3.6735571900945536
2884,1,N,4.476389742820208
2885,1,N,5.1827586700827455
2886,1,N,2.360622318557547
2887,1,N,4.280443616544132
2888,1,N,2.799819733820461
2889,1,N,1.3234294573313377
2890,1,N,3.2497229610841423
2891,1,N,0.9616311493719949
2892,1,N,5.06133201193884
2893,1,N,0.46654320515915915
2894,1,N,2.0346350517253042
2895,1,N,1.1497632805320364
2896,1,N,2.374148512481756
2897,1,N,2.3120695047846884
2898,1,N,2.473748111921463
2899,0,P,7.616113550223365
2900,0,P,11.990595591732557
2901,1,N,1.220054378412016
2902,1,N,2.339577836050059
2903,1,N,1.4722023603405692
2904,1,N,3.2495067149518557
2905,1,N,2.2898027286666625
2906,1,N,2.5610633050602365
2907,1,N,0.05165226781111487
2908,1,N,5.877954311763345
2909,1,N,3.442937560228814
2910,0,P,1.6202686621640794
2911,0,P,5.996874474190324
2912,0,P,6.014894456361568
2913,0,P,8.511214797478539
2914,0,P,10.446489986771248
2915,0,P,4.482931867040751
2916,1,N,-0.9237154255032367
2917,1,N,3.8641295394368917
2918,1,N,0.5109508907615186
