snp,state,label,value
3421,0,P,5.471757553447092
3422,0,P,10.188800141404817
3423,0,P,10.678522125173195
3424,1,N,1.708067216250341
3425,1,N,3.3938765124603725
3426,1,N,1.901262521952187
3427,1,N,0.6558383250395503
3428,1,N,1.077996971393701
3429,1,N,3.125820588976341
3430,1,N,3.748620045649867
3431,1,N,4.59233076182429
3432,1,N,1.1587050971926374
3433,1,N,0.35894925111382536
3434,1,N,1.4829845447879215
3435,1,N,0.34542448638326284
3436,1,N,4.711384325944089
3437,1,N,3.0596774553566757
3438,1,N,3.9239667752920058
3439,1,N,1.4557850376406551
3440,1,N,2.5225001057648706
3441,1,N,2.245692786760788
3442,1,N,2.013224857174155
3443,1,N,1.5839320528351721
3444,1,N,2.5885511112531407
3445,1,N,2.7374339469722107
3446,1,N,4.037910680759628
3447,1,N,1.8824234246286171
3448,1,N,2.8838117392755915
3449,1,N,1.6297499556155224
3450,1,N,5.3134430562410735
3451,1,N,3.6854943236581637
3452,1,N,4.066016748707017
3453,1,N,0.7760848699668672
3454,1,N,1.6212808727491526
3455,1,N,3.102465197047357
3456,0,P,6.457254855222434
3457,0,P,8.08829513944459
3458,1,N,1.3208819841970378
3459,0,P,11.134404136918326
3460,0,P,10.10637384035991
3461,0,P,7.825305361991406
3462,1,N,1.3345772802859168
3463,1,N,0.7966189359100098
3464,1,N,4.265850894986071
3465,1,N,4.247631230594666
3466,1,N,3.790907733760659
3467,1,N,1.530662778515782
3468,1,N,0.734624065641323
3469,1,N,0.8983876973649931
3470,1,N,5.342415639987819
3471,1,N,1.5386137014349797
3472,1,N,2.7365886100128174
3473,1,N,2.523229606863807
3474,1,N,4.931712071051464
3475,1,N,4.512325551423045
3476,1,N,1.3073288002055705
3477,1,N,6.1121390255538515
3478,1,N,2.050019608076669
3479,1,N,5.37074906393324
3480,1,N,-0.7734606226613425
3481,1,N,0.45844011450330424
3482,0,P,6.941527368206759
3483,0,P,10.164032595902494
3484,0,P,8.562991360246635
3485,1,N,4.399633514044249
3486,1,N,5.635041723332606
3487,1,N,1.6863164287741506
3488,1,N,3.7247111099248182
3489,1,N,0.8446588408597583
3490,1,N,3.8935221817498826
3491,1,N,1.5006637330059294
3492,1,N,-1.3537084120541216
3493,1,N,4.9143241960242525
3494,1,N,1.138270991426346
3495,1,N,0.16794426233640114
3496,1,N,2.0352374985900297
3497,1,N,-0.17223871742941688
3498,1,N,4.9376904961187735
3499,1,N,3.1821707206223397
3500,1,N,4.637388120707253
3501,1,N,0.4915246561654205
3502,1,N,-1.631819095691128
3503,1,N,4.073991783899734
3504,1,N,1.6958133864694371
3505,1,N,2.344061412959285
3506,1,N,4.535452166073874
3507,1,N,2.0812791464194182
3508,1,N,-0.270258883000166
3509,1,N,4.610003390433576
3510,1,N,5.299088428185979
3511,1,N,4.172946859630496
3512,1,N,-0.5308239474293506
3513,1,N,1.4481448869840612
3514,1,N,2.8604036298232494
3515,1,N,4.219525196324483
3516,1,N,2.2252063769290404
3517,1,N,3.5260929506446947
3518,1,N,3.636186621858867
3519,1,N,0.029968418333810587
3520,1,N,3.596440757466873
3521,1,N,3.6492677177852246
3522,1,N,1.6647083895394856
3523,1,N,5.299299306912795
3524,1,N,3.2758457770659097
3525,1,N,0.08761666428203263
3526,1,N,3.2639951865169383
3527,1,N,1.1534643585140698
3528,1,N,2.0930852332740066
3529,1,N,1.2437841325676358
3530,1,N,3.537077328304103
3531,1,N,0.6760442083663979
3532,1,N,5.082871324126257
3533,1,N,4.284017196698443
3534,1,N,5.694115819007919
3535,1,N,0.12209172550892156
3536,1,N,4.564988260126191
3537,1,N,4.683148595963752
3538,1,N,2.200591370335146
3539,1,N,0.354520846424742
3540,1,N,0.3528818865642932
3541,1,N,-0.14559274820119406
3542,1,N,-0.07963632428033462
3543,1,N,1.894229845309603
3544,1,N,3.7837021352414206
3545,1,N,0.2611141530089335
3546,1,N,5.331890877186559
3547,1,N,6.029202106372999
3548,1,N,1.490324996745302
3549,1,N,5.213327449739352
3550,1,N,0.47143093954980075
3551,1,N,3.0893141897904868
3552,1,N,0.05852516552352771
3553,1,N,1.461669974356404
3554,1,N,3.1686987603573016
3555,1,N,0.7643027249806383
3556,0,P,10.017565468023367
3557,0,P,10.828124901723493
3558,0,P,6.190476017187002
3559,0,P,8.377849771962335
3560,0,P,8.126972461709315
3561,0,P,7.340395501897797
3562,0,P,10.732647491663645
3563,0,P,6.214663137587086
3564,0,P,7.375363976745258
3565,0,P,5.6776932561975935
3566,0,P,8.371349095572658
3567,0,P,5.853459583979268
3568,0,P,10.731217124562221
3569,0,P,6.1855324198488
3570,0,P,7.160102588396982
3571,0,P,6.941816089232271
3572,0,P,8.728247593204612
3573,0,P,10.080766549360305
3574,0,P,6.626489756586383
3575,0,P,11.940398425990004
3576,1,N,3.2130569517903984
3577,1,N,1.6593397201880333
3578,0,P,10.498892656652707
3579,0,P,7.24185986639355
3580,0,P,7.342447886356544
3581,0,P,9.132588031775102
3582,1,N,3.6725869400915663
3583,1,N,0.1688654956202278
3584,1,N,-0.9639381260565243
3585,1,N,0.25638947719532224
3586,1,N,1.3269514105841897
3587,1,N,1.9085110495397606
3588,1,N,0.362236340202593
3589,1,N,0.19504709817805144
3590,1,N,4.119672396428237
3591,1,N,3.2993647868950777
3592,1,N,1.5741211981033805
3593,1,N,0.8037801669211135
3594,1,N,2.1643231225248183
3595,1,N,2.7845544151839867
3596,1,N,1.1024376259697282
3597,1,N,-2.295437977276691
3598,0,P,9.325325676487664
3599,0,P,7.9619663914751975
3600,0,P,10.3856746724407
3601,0,P,8.839878381630795
3602,0,P,11.36264472599535
3603,0,P,7.826661511880947
3604,0,P,5.9604789035682995
3605,0,P,7.204699832928854
3606,0,P,11.10748586106063
3607,0,P,7.4125591757388
3608,1,N,4.840936178103938
3609,1,N,4.605625486532202
3610,1,N,1.5369320486747022
3611,1,N,4.742562448124383
3612,1,N,3.8432884622333234
3613,1,N,5.026925035106515
3614,1,N,5.443001243942939
3615,1,N,2.26653017196278
3616,1,N,5.5027408866421625
3617,1,N,2.96054781589138
3618,1,N,1.6723444529316311
3619,1,N,4.456260135137484
3620,1,N,1.0248861593355882
3621,1,N,0.4187980400764193
3622,1,N,1.6180738843782208
3623,1,N,0.7636799325716456
3624,1,N,0.6493607026079383
3625,1,N,3.537983267786791
3626,1,N,0.5217231364622266
3627,1,N,2.8518071893771113
3628,1,N,1.6989427187165922
3629,1,N,4.552912386847227
3630,1,N,3.9008370001111046
3631,1,N,1.6660698618252292
3632,1,N,5.210940693060438
3633,1,N,3.927369293613912
3634,1,N,1.4832497955721187
3635,1,N,3.403197335618528
3636,1,N,0.8190676204153936
3637,1,N,0.7571354262476128
3638,1,N,2.0087130112301566
3639,1,N,-0.060847445622466134
3640,1,N,2.2690182963812493
3641,1,N,0.6539386815012668
3642,1,N,4.2009501934127504
3643,1,N,-0.4741433918706044
3644,1,N,1.9225982156980157
3645,1,N,3.051316957610118
3646,1,N,1.1744601779033985
3647,1,N,1.1538506084186142
3648,1,N,1.3219061548079194
3649,1,N,0.8444676758614524
3650,1,N,1.62398168454
3651,1,N,3.207281595732773
3652,1,N,2.4680438459153455
3653,1,N,1.888837624885822
3654,1,N,4.016610751592594
3655,0,P,9.079381087710635
3656,0,P,8.058461291382077
3657,1,N,1.1907260806202782
3658,1,N,4.01136575553826
3659,1,N,2.3290683042129157
3660,1,N,3.1323975663155785
3661,1,N,4.021408795580153
3662,1,N,1.7901418658204635
3663,1,N,0.7240316263840436
3664,1,N,5.00610049593813
3665,1,N,1.9814898479513419
3666,1,N,1.3298115780049249
3667,1,N,2.497809309200865
3668,1,N,2.9284237739204393
3669,1,N,5.405114679810416
3670,1,N,1.5064891534161147
3671,1,N,0.4135424223927765
3672,1,N,1.192521491582434
3673,1,N,1.5198457807995118
3674,1,N,2.8753407663749453
3675,1,N,-0.004202040113366667
3676,1,N,5.066074235081
3677,1,N,0.32648507459328924
3678,1,N,1.0623504934644608
3679,1,N,3.018867664568109
3680,1,N,1.2080602551336026
3681,1,N,-0.7359209900589492
3682,1,N,4.876968241511275
3683,1,N,2.1828836121986273
3684,1,N,4.0735084616001505
3685,1,N,3.571483115842556
3686,1,N,1.2893838120537167
3687,1,N,3.759337434726855
3688,1,N,1.6747723178085447
3689,1,N,1.528603991745657
3690,1,N,2.1552879341063225
3691,1,N,4.73345810536666
3692,1,N,5.331812002821935
3693,0,P,8.62500456269802
3694,0,P,7.239606050834384
3695,1,N,4.969691966650067
3696,1,N,4.138600863939214
3697,1,N,4.636670798688609
3698,1,N,-0.05301309354516248
3699,1,N,2.8089150144395743
3700,1,N,3.963489450784636
3701,1,N,2.6888475259356763
3702,1,N,1.2388037447741624
3703,1,N,1.2760192862875999
3704,1,N,0.08438325891935061
3705,1,N,4.511726492623769
3706,1,N,4.709009716225754
3707,1,N,-0.570480388812241
3708,1,N,5.212309016240557
3709,1,N,4.930220566826129
3710,1,N,4.740701955745954
3711,1,N,0.08805760086993475
3712,1,N,6.040608319410492
3713,1,N,1.2346373723403643
3714,1,N,2.24649982715363
3715,1,N,6.283705012597396
3716,1,N,-0.13447934907560044
3717,1,N,-0.6780707746248997
3718,1,N,1.6074827083186316
3719,1,N,0.009485547400590488
3720,1,N,0.7631583050054039
3721,1,N,2.794666393623414
3722,1,N,0.4830622261517893
3723,1,N,0.5090118607703784
3724,1,N,3.3872270615605156
3725,1,N,0.8015345201189312
3726,1,N,3.1253136899941145
3727,1,N,1.1751999518911658
3728,1,N,0.17327150984863782
3729,1,N,0.899206011371255
3730,1,N,4.072889624608154
3731,1,N,2.6436694266808107
3732,1,N,0.7283633522937194
3733,0,P,7.5538560488248425
3734,0,P,8.402332353184953
3735,0,P,8.145140236146183
3736,0,P,10.798542173513155
3737,0,P,10.089668874342163
3738,0,P,5.0936376614081675
3739,0,P,6.670307472891288
3740,0,P,9.749338293150762
3741,1,N,3.569934345225359
3742,1,N,3.618320938299677
3743,1,N,4.0722712182043646
3744,1,N,4.690353359440254
3745,1,N,1.1055474660583626
3746,1,N,1.1973444827285926
3747,1,N,3.4765927138574897
3748,1,N,2.380379546849707
3749,1,N,-0.2717816838497611
3750,1,N,1.7800711511436287
3751,1,N,0.9388117430204761
3752,1,N,3.4100917755017566
3753,1,N,5.7568466418607676
3754,1,N,3.305217756355518
3755,1,N,5.857505335452105
3756,1,N,3.3474637756266588
3757,1,N,3.2951281703798116
3758,1,N,3.4550170386642174
3759,1,N,3.31207567868673
3760,0,P,7.053421493883399
3761,1,N,2.1726918657730403
3762,1,N,4.688619339267356
3763,1,N,1.3166653718540458
3764,1,N,0.08375308649728563
3765,1,N,3.6393522398745937
3766,1,N,1.7310846974174434
3767,1,N,5.169074230463973
3768,1,N,0.8991837891110189
3769,1,N,3.8986934078192093
3770,1,N,-0.4217132338464167
3771,1,N,0.23263141032457413
3772,1,N,0.31250205481366267
3773,1,N,1.2387448063589055
3774,1,N,4.3050605424467925
3775,1,N,3.6340327592652923
3776,1,N,3.700717371156006
3777,1,N,4.146048166373961
3778,1,N,3.4595972468818252
3779,1,N,4.287810090703694
3780,1,N,3.0629425865545192
3781,1,N,-0.37495416085163447
3782,1,N,1.7741342092509722
3783,1,N,0.029332763472274093
3784,1,N,1.7121786962144714
3785,1,N,2.411110993825954
3786,0,P,6.9839307031977595
3787,0,P,10.811444999361267
3788,1,N,4.694965726783133
3789,1,N,0.2376412999729608
3790,1,N,1.149129779649958
3791,1,N,3.946137609007014
3792,1,N,3.6168168533487757
3793,1,N,0.7306482182533007
3794,1,N,-0.2580283587549208
3795,1,N,1.9437748744742025
3796,1,N,5.416457276768646
3797,1,N,3.0327423503593662
3798,1,N,0.7921029344971626
3799,1,N,4.35834726602521
3800,1,N,4.718069431899043
3801,1,N,1.3136282487078885
3802,1,N,4.614895786983818
3803,1,N,3.5095079575701287
3804,1,N,3.4335230932785628
3805,1,N,4.49795720657528
3806,1,N,1.0912995202607447
3807,1,N,3.9377530614945706
3808,1,N,3.6508066047384777
3809,1,N,0.025746714795094494
3810,1,N,2.500295294195305
3811,1,N,4.498175160510489
3812,1,N,4.956272582753064
3813,1,N,-0.004837433888820408
3814,1,N,3.1876378471641305
3815,1,N,1.422787390205789
3816,1,N,1.2057136174604948
3817,1,N,0.8272313702041505
3818,1,N,-0.05385951981523429
3819,1,N,5.032035918206386
3820,1,N,2.546120831595976
3821,1,N,0.14607556780816777
3822,1,N,3.295263013430751
3823,0,P,5.295972226282089
3824,0,P,8.154683217446749
3825,0,P,9.47044029200944
3826,0,P,6.849675425783828
3827,0,P,8.322447447954369
3828,0,P,10.824984512257007
3829,0,P,9.02059314192506
3830,0,P,8.11244293877917
3831,1,N,-0.2743956160754959
3832,1,N,1.0253361727924721
3833,1,N,-1.129574487785093
3834,1,N,5.219951184073617
3835,1,N,2.247687016232436
3836,1,N,4.907830296235107
3837,1,N,2.649589843261162
3838,1,N,0.5848350006969458
3839,1,N,4.989174014559531
3840,1,N,3.7759492768220424
3841,1,N,2.684231176175101
3842,1,N,4.665789323245722
3843,1,N,0.916412487823687
3844,1,N,1.4263404221450935
3845,1,N,-0.27852894444844245
3846,1,N,4.291665493564065
3847,1,N,4.8829902087176515
3848,1,N,0.4120845859278699
3849,1,N,4.496460104642932
3850,1,N,1.754742219083969
3851,1,N,4.855561621805941
3852,1,N,1.9343242350110128
3853,1,N,0.3333101956218808
3854,1,N,4.08469685683009
3855,1,N,3.8697416768017048
3856,1,N,1.5396579167110014
3857,0,P,10.598231045637768
3858,0,P,10.241643190128002
3859,1,N,1.7217750375271255
3860,1,N,1.3048274477342476
3861,1,N,2.1535727979396073
3862,1,N,-0.9117858695106358
3863,1,N,2.4838529740479114
3864,1,N,2.934155004761087
3865,1,N,2.710341469229284
3866,1,N,1.2519383865228557
3867,1,N,1.320737163389198
3868,1,N,2.798420427208324
3869,1,N,4.099385156231341
3870,1,N,0.9044777517070004
3871,1,N,1.5374603902689201
3872,1,N,3.4039959252566314
3873,1,N,4.1059488856053035
3874,1,N,2.9405305457207263
3875,1,N,3.7406524616050656
3876,0,P,7.285096565793534
3877,1,N,1.6425102401692948
3878,1,N,3.17196979370313
3879,1,N,4.782145862908481
3880,1,N,2.8148327154475075
3881,1,N,4.183628598276566
3882,1,N,0.3743961015922652
3883,1,N,4.190610470515266
3884,1,N,1.2161399437100306
3885,1,N,0.8881748087023401
3886,1,N,4.410109962796174
3887,1,N,2.585165694805641
3888,1,N,3.7299172732631583
3889,1,N,-0.7929282736031948
3890,1,N,1.8640457975032427
3891,1,N,4.209117995191573
3892,1,N,4.0946802788746455
3893,1,N,4.03763626427426
3894,1,N,3.8858563208163175
3895,1,N,0.4123236649691723
3896,1,N,1.7290703287091893
3897,1,N,4.738919950044687
3898,1,N,4.183765082236236
3899,1,N,1.0589889178542404
3900,1,N,3.962304210430947
3901,1,N,4.060634569346264
3902,1,N,1.3823484451459285
3903,0,P,8.214578531578365
3904,0,P,7.511304653525914
3905,0,P,6.133698151168311
3906,0,P,6.456620086000607
3907,1,N,4.6083975133624335
3908,1,N,2.9222916608586607
3909,1,N,5.7203977673889845
3910,1,N,4.070489288723535
3911,1,N,4.917871183883008
3912,1,N,1.0815407424994774
3913,1,N,-0.44833459081085314
3914,1,N,1.3729581399067428
3915,1,N,4.053911833569375
3916,1,N,2.8714316822278496
3917,1,N,5.05161076631588
3918,1,N,2.6389684307237316
3919,1,N,3.939574047087894
3920,1,N,2.081412093121972
3921,1,N,4.558840626641332
3922,1,N,5.432800629212653
3923,1,N,2.8196332982588412
3924,1,N,4.462263153825843
3925,1,N,4.784250946757278
3926,1,N,5.189408787919756
3927,1,N,2.490668475905243
3928,1,N,2.853576771461099
3929,1,N,4.241834893164285
3930,1,N,1.2208642060888637
3931,1,N,1.0294577414921544
3932,1,N,4.035344715286268
3933,1,N,0.13902700790895295
3934,1,N,6.144110035048321
3935,0,P,6.505597172368706
3936,0,P,7.6873322331173926
3937,1,N,0.00797799566557289
3938,1,N,2.844287849797151
3939,1,N,3.921484479438147
3940,1,N,1.5276678797726202
3941,1,N,4.37023125002812
3942,1,N,3.914830525580554
3943,0,P,10.883197358830786
3944,0,P,7.673648061861209
3945,0,P,9.798844217516638
3946,0,P,10.025420409476585
3947,0,P,8.97044251486089
3948,0,P,5.71345354311137
3949,0,P,11.183819607349124
3950,0,P,6.871703824657551
3951,0,P,8.157445959780917
3952,0,P,7.835243650086972
3953,1,N,1.0632699535352765
3954,1,N,3.013452552615682
3955,1,N,4.736580641987664
3956,1,N,3.336172984899332
3957,1,N,0.02190168059837061
3958,1,N,1.8749882313755897
3959,1,N,4.3018875578700255
3960,0,P,9.993879637331544
3961,0,P,10.014298838591131
3962,0,P,10.89572786866968
3963,0,P,10.393865264760672
3964,0,P,10.215366285921073
3965,0,P,10.495082847943225
3966,0,P,11.071528757669224
3967,0,P,5.395032944362324
3968,1,N,5.65465569687068
3969,1,N,1.188438089234061
3970,1,N,3.926753757297261
3971,1,N,1.1318549418136057
3972,1,N,1.3306292566505777
3973,1,N,1.9581564152600237
3974,1,N,4.15364606085391
3975,1,N,6.681313116515715
3976,1,N,1.5433289497427543
3977,1,N,2.8024253178207776
3978,1,N,-0.36090692450544903
3979,1,N,0.11814492879628069
3980,1,N,2.924894821927131
3981,1,N,0.10871851110854003
3982,1,N,1.4412003467302068
3983,0,P,8.517926737931532
3984,0,P,6.265738943868939
3985,0,P,10.721915177576944
3986,0,P,11.285277806855534
3987,0,P,8.31497515037777
3988,0,P,7.464541623030384
3989,0,P,7.601762013049687
3990,0,P,7.671204386784165
3991,1,N,1.800719248143745
3992,1,N,4.741426015764202
3993,0,P,6.416458062734908
3994,1,N,0.4894449108801012
3995,1,N,0.5090578653984577
3996,1,N,0.16958023793858723
3997,1,N,3.9865084465994753
3998,1,N,4.352133357102972
3999,0,P,8.360825311792736
4000,0,P,6.7278322957793995
4001,0,P,6.938462142498115
4002,1,N,1.9316874702492797
4003,1,N,4.858937645812249
4004,1,N,-0.4377956382782975
4005,1,N,4.079323647551987
4006,1,N,3.5850588926300277
4007,1,N,3.714320162508983
4008,1,N,1.4364914046960802
4009,1,N,0.37057062753682857
4010,1,N,5.05696714781923
4011,1,N,-0.13606529983331495
4012,1,N,0.5262463458252762
4013,1,N,3.2120507300388206
4014,1,N,3.7880457377326593
4015,1,N,4.476321463463876
4016,1,N,1.890675267241587
4017,0,P,11.124758025174438
4018,0,P,8.332989153919929
4019,0,P,6.173222178329017
4020,0,P,7.401981476139429
4021,0,P,6.320517534700177
4022,1,N,3.485323996197506
4023,1,N,3.0318631142917227
4024,1,N,4.695266728380562
4025,1,N,3.5179337993555895
4026,1,N,-1.8009975932662008
4027,1,N,1.0649852416792864
4028,1,N,2.936707532301505
4029,1,N,4.00725548636583
4030,1,N,3.3501673035812622
4031,1,N,0.930607364098443
4032,1,N,3.029082574616439
4033,1,N,3.6881096454460236
4034,1,N,3.3206425014285728
4035,1,N,3.3488617797053615
4036,0,P,9.535594824516076
4037,0,P,11.009312927167267
4038,0,P,8.672710676756243
4039,0,P,6.3596239270668145
4040,0,P,7.388775301140657
4041,0,P,5.785271578051885
4042,1,N,3.718593618535011
4043,1,N,3.680413090727316
4044,0,P,8.716096734968072
4045,0,P,6.819844185854811
4046,0,P,4.721970986867669
4047,1,N,0.9907067743893906
4048,1,N,0.44928574385308795
4049,1,N,4.586835628288466
4050,1,N,2.120277174149283
4051,1,N,1.9429827055384876
4052,1,N,4.0997734183836885
4053,1,N,3.3722047347660076
4054,1,N,3.5234533139120976
4055,1,N,1.7033115263464103
4056,1,N,2.692620365990315
4057,1,N,-0.8238919634901392
4058,1,N,4.5812026988043195
4059,1,N,0.6943547969467301
4060,1,N,4.2617710384834755
4061,1,N,4.150789635531912
4062,1,N,1.0957939389392262
4063,1,N,1.1906434253666625
4064,1,N,3.277247113833909
4065,1,N,2.8715318099845106
4066,1,N,4.134498666002148
4067,1,N,3.3497243514349293
4068,1,N,1.1204212598118723
4069,1,N,2.4794567950384834
4070,1,N,1.7765738171081185
4071,1,N,0.8829166918056861
4072,0,P,4.349527276406355
4073,0,P,11.84209976982885
4074,1,N,3.549078678678425
4075,0,P,6.19153189895804
4076,0,P,8.956870475452144
4077,0,P,7.049219082250199
4078,0,P,10.087399294823218
4079,0,P,11.492303808317104
4080,1,N,1.091392268395711
4081,1,N,4.435689224360735
4082,1,N,4.17286342885311
4083,1,N,0.020987352584887375
4084,1,N,-1.1572756551350905
4085,1,N,1.9857979635390226
4086,1,N,0.6398926502178502
4087,1,N,0.9175385041884292
4088,1,N,0.605997505569565
4089,1,N,4.370767084394027
4090,1,N,-0.5552467403960804
4091,1,N,6.13469594180423
4092,1,N,1.4311644004208648
4093,1,N,5.615857934270885
4094,1,N,0.5215035994111346
4095,1,N,1.061108658170975
4096,1,N,2.3135180161136324
4097,1,N,3.5769024744985427
4098,1,N,1.499243984580708
4099,1,N,1.6772137624005214
4100,1,N,3.6485929695289814
4101,1,N,4.619627867373142
4102,1,N,1.4829072626522937
4103,1,N,-0.8148625967513179
4104,1,N,3.568039740131364
4105,1,N,-0.0637013580570831
4106,1,N,2.3821867715432354
4107,0,P,10.941203788257834
4108,0,P,11.557716113111132
4109,0,P,5.735097188795454
4110,0,P,11.269733431845761
4111,0,P,9.25231569228081
4112,0,P,10.180700361029674
4113,0,P,9.109524936170843
4114,0,P,10.204507458170923
4115,0,P,7.12585406883556
4116,1,N,0.722132278888445
4117,0,P,6.64661326800433
4118,0,P,7.479122221336026
4119,0,P,6.928021212564561
4120,0,P,7.783578783518617
4121,0,P,6.359423691524527
4122,1,N,-0.5616220716147675
4123,1,N,1.9023081061769838
4124,1,N,5.298911257466556
4125,1,N,6.502953090122111
4126,1,N,1.4035969432343356
4127,1,N,5.8448756593468305
4128,1,N,0.1768328094860907
4129,1,N,5.0222505761664005
4130,1,N,4.517966372600967
4131,1,N,1.0041642639877952
4132,1,N,1.4583779242459605
4133,1,N,1.6893575445263234
4134,0,P,6.9466170743428615
4135,0,P,9.550649794085475
4136,1,N,0.49958005061889466
4137,1,N,4.4346402790385975
4138,1,N,1.3671434455444944
4139,1,N,3.088939970334154
4140,1,N,1.522296725438029
4141,1,N,3.8040444300029987
4142,1,N,4.268681178531334
4143,1,N,1.645735274582865
4144,1,N,3.818325314125363
4145,1,N,0.9348823614600246
4146,1,N,4.005130266200184
4147,1,N,-0.19829862063600556
4148,1,N,2.168826064898979
4149,1,N,0.7031339440796234
4150,1,N,3.6598661900741303
4151,1,N,5.767618842247613
4152,1,N,1.9872777442138647
4153,1,N,3.5929918471633107
4154,1,N,0.9867799064108599
4155,1,N,0.9510725829834006
4156,1,N,-0.7814518003765729
4157,1,N,1.6179092854425638
4158,1,N,4.4000525226256375
4159,1,N,5.05840285478239
4160,1,N,1.5792095036701665
4161,1,N,1.1587739679183122
4162,1,N,3.3387935110114917
4163,1,N,5.426101877833937
4164,1,N,4.706769836852157
4165,1,N,2.3544375208417323
4166,1,N,-0.7068084704329018
4167,1,N,2.4270964672262094
4168,1,N,1.0678081904292656
4169,1,N,3.5006585465816675
4170,1,N,-0.6641347090679286
4171,1,N,1.4332446092634363
4172,1,N,3.794506409346773
4173,1,N,2.0967633146693814
4174,1,N,1.0623069954984048
4175,1,N,2.4378435519199098
4176,1,N,1.2419571529966804
4177,1,N,1.7254866032755354
4178,1,N,5.375707312852051
4179,1,N,0.7443161892759642
4180,0,P,10.233773720028912
4181,0,P,6.54741282919118
4182,0,P,6.553379770131761
4183,0,P,8.588104317166092
4184,1,N,1.813623440086542
4185,1,N,0.7687763726960097
4186,1,N,4.441614007336788
4187,1,N,3.813992104685912
4188,1,N,3.562921283970511
4189,0,P,5.1932260413549445
4190,1,N,0.571569557068097
4191,1,N,1.4845898556405275
4192,1,N,3.4163884812459004
4193,1,N,3.298205265388119
4194,1,N,0.9536077467101634
4195,1,N,2.3592172078611293
4196,1,N,1.3933433181923733
4197,1,N,2.3814647461752205
4198,1,N,3.894944321612281
4199,1,N,1.0008644709795147
4200,1,N,5.941416867349626
4201,1,N,2.360031555365993
4202,1,N,3.6815115056737437
4203,1,N,3.5733580873614255
4204,1,N,0.00025352075032725185
4205,1,N,4.91812693725027
4206,1,N,2.0723892886383926
4207,1,N,4.187532023342146
4208,1,N,-0.16248226206379623
4209,1,N,2.148229660858454
4210,1,N,3.3014189971408636
4211,1,N,3.1671141761551596
4212,1,N,0.7984810404220369
4213,1,N,0.6119137795731349
4214,1,N,3.960269012453761
4215,1,N,1.9480982381527243
4216,1,N,0.023956952894820027
4217,1,N,4.853270856527319
4218,1,N,0.27112175859428644
4219,1,N,0.913304410813619
4220,0,P,6.699728971843059
4221,0,P,9.741418843653356
4222,0,P,10.72832604423719
4223,0,P,10.049831786744935
4224,0,P,6.810766899785849
4225,0,P,6.422720151641915
4226,0,P,10.64284924490769
4227,0,P,8.955067739739349
4228,0,P,11.090600108130301
4229,1,N,1.0712981268256894
4230,1,N,-0.024962072047306272
4231,1,N,1.3141907697508457
4232,1,N,0.7304217238275966
4233,1,N,4.022478257518446
4234,1,N,4.3904870771064335
4235,1,N,2.8730492608152707
4236,1,N,5.019143040981959
4237,1,N,0.7491626082702538
4238,1,N,3.6180895716547585
4239,1,N,1.63805197326558
4240,1,N,4.8924940556673056
4241,1,N,4.641558577825423
4242,1,N,1.074446639969934
4243,1,N,4.352756073793214
4244,1,N,1.2836948598101254
4245,1,N,1.0258604617658853
4246,1,N,1.9507640054084034
4247,1,N,0.6094950762971639
4248,1,N,1.602336044124431
4249,1,N,1.1335215726658467
4250,1,N,4.13816058369252
4251,1,N,0.32468830358932055
4252,1,N,3.7605928497375696
4253,1,N,4.731749025498644
4254,1,N,3.8777898994640037
4255,1,N,0.2134264670625552
4256,1,N,2.5966672434406775
4257,1,N,2.888455091771934
4258,1,N,3.779135181706755
4259,1,N,1.9304610567504914
4260,1,N,1.1086337125307826
4261,1,N,2.19117484470209
4262,1,N,0.686932106701395
4263,1,N,4.1021051769579016
4264,1,N,1.500481330022914
4265,1,N,5.03951672541774
4266,1,N,1.1641557008529866
4267,1,N,4.494937676187567
4268,1,N,1.636025380349783
4269,1,N,4.293213570901914
4270,1,N,3.75661198723418
4271,1,N,4.658410471585637
4272,1,N,3.967717294129374
4273,1,N,3.2112770302799323
4274,1,N,0.9519485393927987
4275,1,N,1.4278820785771094
4276,1,N,4.74245890799074
4277,1,N,2.0700772506181138
4278,1,N,3.88434084881163
4279,1,N,2.156741620224942
4280,1,N,2.7253684998681367
4281,1,N,2.4909825412249664
4282,1,N,-0.017211734330155215
4283,1,N,4.537360115033321
4284,0,P,7.004569884371363
4285,0,P,10.990926636276487
4286,0,P,6.968096200248829
4287,0,P,9.437443266028174
4288,0,P,8.32992430344088
4289,0,P,10.06443294711415
4290,0,P,10.115860648020655
4291,1,N,5.029850330743747
4292,1,N,3.283165425876393
4293,1,N,0.6651600241945641
4294,1,N,2.757977141392053
4295,1,N,1.3482246895674654
4296,1,N,4.099660275344059
4297,1,N,4.542639283486477
4298,1,N,-0.4815615705517078
4299,1,N,2.3012976946995582
4300,1,N,0.928394802582167
4301,1,N,2.285645530181382
4302,1,N,6.163032509115297
4303,1,N,5.367771696489656
4304,1,N,0.41020214310057734
4305,0,P,6.335857170144813
4306,0,P,8.197329889346227
4307,0,P,10.445816962551858
4308,0,P,10.844320753292365
4309,0,P,9.310036044624983
4310,1,N,3.4185625084270477
4311,1,N,4.403042781772079
4312,1,N,4.3866281968888
4313,1,N,0.06345016139117632
4314,1,N,4.691698589697975
4315,1,N,1.9827759581870974
4316,1,N,0.7227979460986531
4317,1,N,0.2371461941489701
4318,1,N,3.7828625928773314
4319,1,N,2.074464156848598
4320,1,N,2.8422888740337307
